case_id,split,difficulty,source_type,cohort,document_extraction_score,classification_score,evidence_retrieval_score,explanation_generation_score,document_extraction_probability,classification_probability,evidence_retrieval_probability,explanation_generation_probability,end_to_end_correct
1908,evaluation,Complex,native_pdf,pond_a,0.707833,0.473396,0.304209,0.621049,0.552632,0.485714,0.25,0.333333,0
1909,evaluation,Complex,native_pdf,pond_b,0.563244,0.381688,0.163324,0.826877,0.338028,0.415385,0.153846,0.791444,0
1910,evaluation,Complex,native_pdf,pond_b,0.829473,0.094908,0.686302,0.846571,0.738397,0.0,0.8725,0.868132,0
1911,evaluation,Simple,native_pdf,pond_a,0.911642,0.98348,0.728051,0.680754,0.857143,0.957792,0.8725,0.527397,0
1912,development,Simple,native_pdf,pond_a,0.806477,0.990185,0.73756,0.825589,0.672727,0.957792,0.8725,0.791444,1
1913,development,Moderate,native_pdf,pond_a,0.723299,0.970714,0.636709,0.836113,0.552632,0.88172,0.778571,0.80137,1
1914,development,Moderate,native_pdf,pond_b,0.875083,0.973467,0.661225,0.873461,0.777778,0.916667,0.863158,0.897233,1
1915,evaluation,Moderate,scan,pond_a,0.732663,0.714684,0.485842,0.791178,0.552632,0.567568,0.581673,0.772487,0
1916,evaluation,Complex,scan,pond_b,0.715465,0.970173,0.332968,0.875516,0.552632,0.88172,0.363636,0.897233,0
1917,evaluation,Complex,scan,pond_a,0.46623,0.537544,0.256109,0.486603,0.235294,0.485714,0.192308,0.123309,0
1918,evaluation,Complex,native_pdf,pond_b,0.606353,0.305449,0.102422,0.804814,0.421053,0.415385,0.12,0.772487,0
1919,development,Simple,native_pdf,pond_b,0.918403,0.994794,0.829007,0.881797,0.857143,0.989848,0.891117,0.902174,1
1920,evaluation,Moderate,scan,pond_b,0.756915,0.935246,0.671694,0.79694,0.591398,0.867188,0.863158,0.772487,1
1921,development,Moderate,scan,pond_a,0.852244,0.958749,0.779472,0.670144,0.744681,0.88172,0.891117,0.527397,0
1922,evaluation,Simple,native_pdf,pond_b,0.958459,0.965887,0.889194,0.8033,0.966942,0.88172,0.982759,0.772487,1
1923,development,Simple,native_pdf,pond_a,0.959845,0.987511,0.906168,0.83944,0.966942,0.957792,0.982759,0.80137,1
1924,development,Simple,scan,pond_b,0.757476,0.973468,0.777737,0.893224,0.591398,0.916667,0.891117,0.937931,0
1925,evaluation,Simple,scan,pond_b,0.83371,0.977075,0.830177,0.821702,0.738397,0.923077,0.891117,0.791444,1
1926,development,Simple,scan,pond_a,0.804947,0.680943,0.661938,0.858597,0.672727,0.567568,0.863158,0.894737,0
1927,development,Moderate,native_pdf,pond_a,0.964876,0.909891,0.778098,0.65189,0.966942,0.809353,0.891117,0.388889,0
1928,development,Simple,native_pdf,pond_a,0.955504,0.986961,0.865944,0.817389,0.966942,0.957792,0.951456,0.791444,1
1929,evaluation,Complex,native_pdf,pond_a,0.878172,0.77263,0.572825,0.576756,0.777778,0.727723,0.75,0.133333,0
1930,development,Moderate,native_pdf,pond_b,0.864692,0.35914,0.392153,0.883864,0.768421,0.415385,0.435484,0.902174,0
1931,evaluation,Complex,native_pdf,pond_b,0.891892,0.948946,0.67317,0.772379,0.793103,0.868421,0.863158,0.727273,0
1932,development,Simple,native_pdf,pond_a,0.975119,0.972309,0.833849,0.806753,0.977778,0.88172,0.891117,0.772487,0
1933,development,Simple,native_pdf,pond_a,0.880593,0.947687,0.660049,0.815471,0.789474,0.867188,0.778571,0.772487,1
1934,development,Simple,native_pdf,pond_a,0.917606,0.755247,0.682982,0.662128,0.857143,0.727723,0.863158,0.527397,0
1935,evaluation,Moderate,native_pdf,pond_a,0.911084,0.962932,0.636599,0.711154,0.857143,0.88172,0.778571,0.590909,0
1936,evaluation,Moderate,scan,pond_b,0.740694,0.348568,0.478821,0.907596,0.591398,0.415385,0.581673,0.937931,0
1937,evaluation,Moderate,scan,pond_a,0.58582,0.875369,0.402117,0.763791,0.421053,0.809353,0.435484,0.687861,0
1938,development,Simple,native_pdf,pond_a,0.856555,0.791377,0.430376,0.886935,0.768421,0.727723,0.527778,0.902174,0
1939,evaluation,Moderate,scan,pond_b,0.929644,0.996708,0.926943,0.835584,0.887701,0.989848,1.0,0.80137,1
1940,evaluation,Moderate,scan,pond_a,0.772802,0.864054,0.598904,0.725712,0.591398,0.809353,0.753623,0.591837,0
1941,development,Complex,scan,pond_b,0.806344,0.923667,0.607056,0.76601,0.672727,0.862069,0.753623,0.727273,0
1942,evaluation,Simple,native_pdf,pond_a,0.916953,0.978609,0.42077,0.747436,0.857143,0.933333,0.527778,0.687861,1
1943,evaluation,Simple,scan,pond_a,0.865448,0.995005,0.886585,0.779013,0.768421,0.989848,0.982759,0.727273,1
1944,development,Complex,scan,pond_a,0.269662,0.623293,0.281451,0.579841,0.181818,0.521739,0.192308,0.133333,0
1945,evaluation,Moderate,scan,pond_a,0.816386,0.846499,0.49101,0.669717,0.738397,0.77027,0.581673,0.527397,0
1946,development,Complex,scan,pond_a,0.624067,0.385781,0.688437,0.552684,0.421053,0.415385,0.8725,0.133333,0
1947,development,Simple,native_pdf,pond_a,0.934097,0.897919,0.838715,0.80545,0.887701,0.809353,0.9375,0.772487,1
1948,evaluation,Simple,scan,pond_a,0.768988,0.928232,0.416946,0.818088,0.591398,0.865854,0.435484,0.791444,0
1949,development,Moderate,scan,pond_a,0.716988,0.921133,0.490851,0.727109,0.552632,0.862069,0.581673,0.591837,0
1950,development,Simple,scan,pond_a,0.838732,0.921804,0.862551,0.780857,0.738397,0.862069,0.951456,0.727273,1
1951,development,Simple,native_pdf,pond_a,0.926109,0.887103,0.837639,0.810862,0.887701,0.809353,0.9375,0.772487,1
1952,development,Moderate,native_pdf,pond_b,0.915043,0.86002,0.494927,0.82766,0.857143,0.809353,0.581673,0.791444,0
1953,evaluation,Simple,native_pdf,pond_b,0.984046,0.992413,0.94982,0.875404,0.977778,0.989848,1.0,0.897233,1
1954,evaluation,Complex,scan,pond_a,0.426493,0.193632,0.208501,0.649906,0.235294,0.415385,0.192308,0.388889,0
1955,development,Simple,scan,pond_a,0.851002,0.913021,0.649658,0.84835,0.744681,0.809353,0.778571,0.868132,0
1956,development,Simple,scan,pond_b,0.845581,0.917915,0.918112,0.940454,0.744681,0.862069,1.0,1.0,0
1957,evaluation,Moderate,scan,pond_b,0.809057,0.919847,0.692858,0.75229,0.672727,0.862069,0.8725,0.687861,0
1958,evaluation,Moderate,native_pdf,pond_a,0.881546,0.977436,0.92856,0.807079,0.789474,0.923077,1.0,0.772487,1
1959,evaluation,Complex,native_pdf,pond_a,0.917264,0.700918,0.83081,0.678935,0.857143,0.567568,0.891117,0.527397,0
1960,development,Complex,native_pdf,pond_b,0.927525,0.661918,0.610565,0.834377,0.887701,0.54386,0.753623,0.80137,1
1961,development,Simple,native_pdf,pond_b,0.926635,0.952582,0.554619,0.878846,0.887701,0.88172,0.681818,0.897233,0
1962,development,Moderate,scan,pond_b,0.574105,0.428872,0.089309,0.861008,0.338028,0.419355,0.12,0.894737,0
1963,development,Simple,native_pdf,pond_b,0.928775,0.688928,0.84487,0.911621,0.887701,0.567568,0.9375,0.987179,1
1964,development,Simple,native_pdf,pond_b,0.976277,0.978486,0.832118,0.936207,0.977778,0.933333,0.891117,1.0,1
1965,development,Simple,scan,pond_b,0.752158,0.787212,0.74648,0.888623,0.591398,0.727723,0.8725,0.911111,1
1966,development,Simple,native_pdf,pond_a,0.951503,0.96696,0.730629,0.738322,0.945946,0.88172,0.8725,0.591837,1
1967,development,Simple,scan,pond_b,0.943481,0.987891,0.856032,0.890142,0.945946,0.957792,0.951456,0.911111,1
1968,development,Simple,scan,pond_a,0.969446,0.996773,0.909296,0.81888,0.966942,0.989848,0.982759,0.791444,1
1969,development,Simple,native_pdf,pond_a,0.905905,0.924982,0.551692,0.812285,0.843284,0.862069,0.681818,0.772487,0
1970,evaluation,Simple,scan,pond_b,0.509642,0.978676,0.754736,0.854171,0.338028,0.933333,0.8725,0.894737,1
1971,evaluation,Simple,scan,pond_b,0.896079,0.957584,0.487867,0.908046,0.843284,0.88172,0.581673,0.987179,0
1972,evaluation,Complex,scan,pond_a,0.670171,0.252135,0.414635,0.517565,0.552632,0.415385,0.435484,0.133333,0
1973,evaluation,Complex,scan,pond_b,0.535275,0.656684,0.35565,0.867948,0.338028,0.54386,0.435484,0.897233,0
1974,evaluation,Complex,native_pdf,pond_a,0.814255,0.942433,0.325258,0.83206,0.738397,0.867188,0.363636,0.791444,0
1975,evaluation,Simple,native_pdf,pond_b,0.922122,0.910346,0.841239,0.682699,0.887701,0.809353,0.9375,0.527397,0
1976,development,Simple,scan,pond_a,0.850417,0.89662,0.89214,0.798897,0.744681,0.809353,0.982759,0.772487,0
1977,evaluation,Moderate,scan,pond_a,0.848978,0.969549,0.804786,0.861805,0.744681,0.88172,0.891117,0.897233,1
1978,development,Simple,scan,pond_b,0.7066,0.586936,0.827609,0.888367,0.552632,0.485714,0.891117,0.911111,0
1979,development,Complex,native_pdf,pond_a,0.801464,0.920579,0.315947,0.62632,0.672727,0.862069,0.294118,0.388889,0
1980,evaluation,Simple,scan,pond_b,0.851633,0.988355,0.907741,0.789751,0.744681,0.957792,0.982759,0.772487,1
1981,development,Moderate,scan,pond_a,0.632846,0.905487,0.407177,0.767716,0.421053,0.809353,0.435484,0.727273,0
1982,development,Moderate,native_pdf,pond_a,0.91112,0.9592,0.539022,0.803226,0.857143,0.88172,0.581673,0.772487,0
1983,evaluation,Simple,native_pdf,pond_b,0.925305,0.982747,0.896064,0.802931,0.887701,0.957792,0.982759,0.772487,1
1984,development,Simple,native_pdf,pond_b,0.907646,0.990548,0.843288,0.914208,0.843284,0.957792,0.9375,0.987179,0
1985,evaluation,Complex,scan,pond_a,0.415068,0.698262,0.29493,0.52417,0.235294,0.567568,0.192308,0.133333,0
1986,development,Moderate,native_pdf,pond_a,0.898351,0.977743,0.717705,0.817166,0.843284,0.933333,0.8725,0.791444,1
1987,development,Moderate,scan,pond_a,0.369712,0.983219,0.630803,0.667718,0.2,0.957792,0.778571,0.527397,0
1988,development,Simple,native_pdf,pond_a,0.867285,0.893788,0.564553,0.886821,0.768421,0.809353,0.681818,0.902174,0
1989,development,Simple,native_pdf,pond_a,0.895186,0.989537,0.672891,0.792995,0.843284,0.957792,0.863158,0.772487,1
1990,evaluation,Simple,scan,pond_a,0.616274,0.719565,0.49794,0.855755,0.421053,0.567568,0.581673,0.894737,0
1991,development,Simple,native_pdf,pond_a,0.940506,0.9974,0.91572,0.744423,0.934783,0.989848,1.0,0.687861,1
1992,development,Simple,scan,pond_b,0.889252,0.754153,0.626494,0.863586,0.789474,0.727723,0.778571,0.897233,0
1993,development,Simple,scan,pond_a,0.848242,0.955888,0.692064,0.797066,0.744681,0.88172,0.8725,0.772487,1
1994,evaluation,Simple,scan,pond_a,0.809258,0.78679,0.756083,0.784862,0.672727,0.727723,0.8725,0.772487,1
1995,evaluation,Simple,native_pdf,pond_b,0.897808,0.990572,0.668175,0.913309,0.843284,0.957792,0.863158,0.987179,1
1996,development,Complex,native_pdf,pond_b,0.808533,0.397754,0.321349,0.670575,0.672727,0.415385,0.294118,0.527397,0
1997,development,Simple,native_pdf,pond_b,0.919616,0.935245,0.8946,0.772302,0.887701,0.867188,0.982759,0.727273,1
1998,evaluation,Complex,scan,pond_b,0.38726,0.772534,0.254321,0.82879,0.2,0.727723,0.192308,0.791444,0
1999,development,Moderate,native_pdf,pond_b,0.859387,0.548958,0.755877,0.886664,0.768421,0.485714,0.8725,0.902174,0
2000,development,Complex,scan,pond_a,0.765763,0.725649,0.382786,0.704315,0.591398,0.567568,0.435484,0.571429,0
2001,development,Moderate,native_pdf,pond_b,0.858132,0.929702,0.697525,0.779299,0.768421,0.865854,0.8725,0.727273,1
2002,development,Simple,scan,pond_b,0.841129,0.929169,0.811626,0.845147,0.738397,0.865854,0.891117,0.868132,0
2003,evaluation,Moderate,scan,pond_b,0.8088,0.927336,0.813668,0.875037,0.672727,0.865854,0.891117,0.897233,1
2004,evaluation,Simple,native_pdf,pond_a,0.91283,0.965118,0.467059,0.830423,0.857143,0.88172,0.581673,0.791444,0
2005,development,Simple,native_pdf,pond_a,0.960599,0.994327,0.907881,0.80509,0.966942,0.989848,0.982759,0.772487,1
2006,development,Complex,native_pdf,pond_b,0.87102,0.352927,0.513587,0.842508,0.768421,0.415385,0.581673,0.80137,0
2007,evaluation,Moderate,native_pdf,pond_b,0.859545,0.958589,0.756364,0.899977,0.768421,0.88172,0.8725,0.937931,1
2008,evaluation,Complex,native_pdf,pond_a,0.799752,0.514427,0.514749,0.716976,0.672727,0.485714,0.581673,0.591837,0
2009,development,Simple,scan,pond_b,0.847627,0.415493,0.700375,0.830729,0.744681,0.419355,0.8725,0.791444,0
2010,development,Simple,scan,pond_a,0.945648,0.996068,0.826961,0.77732,0.945946,0.989848,0.891117,0.727273,1
2011,development,Moderate,scan,pond_b,0.463746,0.693592,0.493071,0.899202,0.235294,0.567568,0.581673,0.937931,0
2012,evaluation,Simple,native_pdf,pond_b,0.907149,0.974885,0.733037,0.859167,0.843284,0.923077,0.8725,0.894737,1
2013,evaluation,Simple,native_pdf,pond_a,0.921476,0.978292,0.820301,0.839786,0.887701,0.933333,0.891117,0.80137,1
2014,evaluation,Moderate,scan,pond_b,0.718637,0.210136,0.4552,0.9182,0.552632,0.415385,0.581673,0.987179,0
2015,development,Complex,scan,pond_b,0.880419,0.95954,0.76048,0.78219,0.789474,0.88172,0.8725,0.727273,1
2016,evaluation,Simple,scan,pond_a,0.740787,0.873317,0.481214,0.793175,0.591398,0.809353,0.581673,0.772487,1
2017,development,Moderate,scan,pond_a,0.775542,0.443515,0.562851,0.598918,0.591398,0.419355,0.681818,0.307692,0
2018,evaluation,Moderate,native_pdf,pond_b,0.895786,0.948222,0.561738,0.922128,0.843284,0.867188,0.681818,1.0,0
2019,development,Moderate,native_pdf,pond_b,0.949083,0.981062,0.582355,0.824162,0.945946,0.933333,0.753623,0.791444,1
2020,development,Moderate,native_pdf,pond_a,0.774087,0.676127,0.234902,0.745803,0.591398,0.54386,0.192308,0.687861,0
2021,evaluation,Simple,native_pdf,pond_b,0.96481,0.98564,0.900801,0.881274,0.966942,0.957792,0.982759,0.902174,1
2022,evaluation,Simple,native_pdf,pond_b,0.948835,0.988031,0.776632,0.876007,0.945946,0.957792,0.891117,0.897233,1
2023,evaluation,Moderate,scan,pond_b,0.498093,0.134661,0.214354,0.719479,0.333333,0.16,0.192308,0.591837,0
2024,development,Simple,native_pdf,pond_b,0.89154,0.949574,0.515288,0.929242,0.793103,0.868421,0.581673,1.0,1
2025,evaluation,Complex,scan,pond_b,0.781152,0.955372,0.899331,0.772211,0.672131,0.88172,0.982759,0.727273,0
2026,development,Simple,scan,pond_a,0.877557,0.996722,0.899026,0.796678,0.777778,0.989848,0.982759,0.772487,1
2027,development,Moderate,scan,pond_b,0.714193,0.945215,0.431187,0.842657,0.552632,0.867188,0.527778,0.80137,0
2028,development,Simple,scan,pond_b,0.879397,0.977398,0.866933,0.894667,0.777778,0.923077,0.979798,0.937931,1
2029,development,Moderate,scan,pond_b,0.709614,0.920361,0.411009,0.754773,0.552632,0.862069,0.435484,0.687861,0
2030,development,Simple,native_pdf,pond_b,0.949976,0.965602,0.799896,0.893425,0.945946,0.88172,0.891117,0.937931,1
2031,evaluation,Simple,scan,pond_b,0.939636,0.996708,0.952728,0.840955,0.934783,0.989848,1.0,0.80137,1
2032,development,Simple,native_pdf,pond_b,0.925805,0.978931,0.830021,0.928614,0.887701,0.933333,0.891117,1.0,1
2033,development,Complex,native_pdf,pond_a,0.746736,0.457539,0.466953,0.695596,0.591398,0.485714,0.581673,0.527397,0
2034,evaluation,Simple,scan,pond_a,0.839564,0.839919,0.849041,0.689488,0.738397,0.77027,0.951456,0.527397,1
2035,development,Simple,scan,pond_b,0.784268,0.942553,0.551914,0.859559,0.672131,0.867188,0.681818,0.894737,1
2036,development,Moderate,native_pdf,pond_b,0.737387,0.855946,0.376458,0.741372,0.591398,0.809353,0.435484,0.591837,0
2037,development,Simple,scan,pond_b,0.812857,0.901819,0.822748,0.871533,0.738397,0.809353,0.891117,0.897233,1
2038,development,Complex,native_pdf,pond_b,0.789629,0.450592,0.307139,0.886815,0.672131,0.419355,0.25,0.902174,0
2039,development,Simple,native_pdf,pond_b,0.840331,0.964683,0.77358,0.792245,0.738397,0.88172,0.8725,0.772487,1
2040,evaluation,Complex,scan,pond_b,0.595295,0.243595,0.272021,0.7521,0.421053,0.415385,0.192308,0.687861,0
2041,development,Moderate,native_pdf,pond_b,0.827231,0.978564,0.821407,0.828919,0.738397,0.933333,0.891117,0.791444,1
2042,evaluation,Simple,scan,pond_b,0.932655,0.957346,0.606789,0.918805,0.887701,0.88172,0.753623,0.987179,0
2043,evaluation,Simple,scan,pond_b,0.794362,0.988992,0.748988,0.75996,0.672727,0.957792,0.8725,0.687861,0
2044,development,Moderate,native_pdf,pond_a,0.6818,0.908325,0.34909,0.813862,0.552632,0.809353,0.435484,0.772487,0
2045,development,Simple,native_pdf,pond_b,0.851275,0.883141,0.465047,0.864852,0.744681,0.809353,0.581673,0.897233,1
2046,development,Simple,scan,pond_a,0.948507,0.99764,0.736966,0.664402,0.945946,1.0,0.8725,0.527397,1
2047,development,Simple,native_pdf,pond_a,0.928864,0.653887,0.584825,0.804364,0.887701,0.54386,0.753623,0.772487,0
2048,development,Simple,scan,pond_a,0.937687,0.953801,0.831721,0.747657,0.934783,0.88172,0.891117,0.687861,1
2049,evaluation,Moderate,scan,pond_b,0.713503,0.910042,0.565548,0.843272,0.552632,0.809353,0.681818,0.80137,0
2050,development,Moderate,scan,pond_a,0.72181,0.858221,0.515017,0.734654,0.552632,0.809353,0.581673,0.591837,0
2051,evaluation,Simple,native_pdf,pond_b,0.973422,0.993289,0.856486,0.93789,0.977778,0.989848,0.951456,1.0,0
2052,evaluation,Simple,scan,pond_a,0.925686,0.96679,0.957673,0.821188,0.887701,0.88172,1.0,0.791444,0
2053,development,Simple,scan,pond_b,0.834426,0.962517,0.790281,0.772552,0.738397,0.88172,0.891117,0.727273,0
2054,development,Complex,scan,pond_a,0.285071,0.505076,0.340818,0.693337,0.181818,0.485714,0.375,0.527397,0
2055,evaluation,Complex,scan,pond_b,0.667164,0.351197,0.200617,0.772124,0.5,0.415385,0.153846,0.727273,0
2056,evaluation,Simple,native_pdf,pond_b,0.956787,0.979574,0.570282,0.833927,0.966942,0.933333,0.681818,0.80137,1
2057,development,Moderate,native_pdf,pond_a,0.802507,0.591208,0.656087,0.669301,0.672727,0.485714,0.778571,0.527397,0
2058,evaluation,Complex,scan,pond_b,0.497963,0.201297,0.41978,0.841647,0.333333,0.415385,0.527778,0.80137,0
2059,development,Moderate,native_pdf,pond_a,0.734135,0.819313,0.450306,0.806799,0.552632,0.727723,0.581673,0.772487,0
2060,development,Simple,scan,pond_b,0.874721,0.982709,0.746217,0.801884,0.777778,0.957792,0.8725,0.772487,1
2061,development,Simple,scan,pond_b,0.663577,0.917213,0.508508,0.897886,0.5,0.862069,0.581673,0.937931,0
2062,evaluation,Moderate,scan,pond_a,0.737352,0.823162,0.622454,0.673589,0.591398,0.727723,0.753623,0.527397,0
2063,development,Complex,scan,pond_a,0.647287,0.197556,0.664705,0.784849,0.421053,0.415385,0.863158,0.772487,0
2064,development,Complex,native_pdf,pond_a,0.941893,0.956749,0.40083,0.589763,0.934783,0.88172,0.435484,0.307692,0
2065,evaluation,Simple,scan,pond_b,0.800372,0.881864,0.741118,0.875222,0.672727,0.809353,0.8725,0.897233,0
2066,development,Simple,native_pdf,pond_a,0.828315,0.988457,0.697364,0.846237,0.738397,0.957792,0.8725,0.868132,1
2067,evaluation,Simple,native_pdf,pond_b,0.760172,0.985486,0.543345,0.884345,0.591398,0.957792,0.581673,0.902174,0
2068,evaluation,Moderate,native_pdf,pond_b,0.968402,0.975289,0.839411,0.886799,0.966942,0.923077,0.9375,0.902174,0
2069,evaluation,Moderate,native_pdf,pond_a,0.879388,0.866282,0.469438,0.673968,0.777778,0.809353,0.581673,0.527397,0
2070,development,Moderate,native_pdf,pond_b,0.719211,0.869562,0.406562,0.886032,0.552632,0.809353,0.435484,0.902174,0
2071,evaluation,Simple,scan,pond_b,0.850156,0.983512,0.863705,0.914278,0.744681,0.957792,0.951456,0.987179,0
2072,development,Moderate,native_pdf,pond_b,0.736942,0.65087,0.331241,0.837913,0.591398,0.54386,0.363636,0.80137,0
2073,development,Simple,native_pdf,pond_b,0.834005,0.348459,0.322157,0.874354,0.738397,0.415385,0.294118,0.897233,0
2074,development,Simple,scan,pond_a,0.795901,0.972605,0.633099,0.812299,0.672727,0.88172,0.778571,0.772487,1
2075,development,Moderate,native_pdf,pond_b,0.784942,0.939375,0.375841,0.81254,0.672131,0.867188,0.435484,0.772487,1
2076,development,Complex,native_pdf,pond_a,0.51028,0.060737,0.300609,0.625224,0.338028,0.0,0.25,0.333333,0
2077,evaluation,Simple,scan,pond_b,0.855337,0.97985,0.804445,0.788889,0.768421,0.933333,0.891117,0.772487,0
2078,evaluation,Complex,scan,pond_a,0.476321,0.058764,0.308075,0.628445,0.235294,0.0,0.25,0.388889,0
2079,development,Complex,scan,pond_b,0.439772,0.179037,0.650664,0.875141,0.235294,0.16,0.778571,0.897233,0
2080,development,Simple,native_pdf,pond_b,0.902607,0.994579,0.878101,0.890901,0.843284,0.989848,0.979798,0.911111,1
2081,development,Simple,native_pdf,pond_b,0.977603,0.90181,0.811945,0.864402,0.977778,0.809353,0.891117,0.897233,1
2082,development,Simple,native_pdf,pond_b,0.752771,0.918315,0.809429,0.851136,0.591398,0.862069,0.891117,0.868132,0
2083,development,Simple,scan,pond_a,0.822335,0.847093,0.717919,0.75037,0.738397,0.77027,0.8725,0.687861,0
