project_id,document_id,case_id,difficulty,predicted_class,reference_class,prediction_correct,component_name,raw_confidence,calibrated_probability,evidence_relevance,processing_latency,processing_cost
PF-P06,PF-D0108,PF-C00288,Complex,Insufficient,Clear,False,Evidence retrieval,0.5406729634717431,0.5300117652739065,0.27269274579168934,316.86706469349144,0.006903028923987857
PF-P01,PF-D0109,PF-C00289,Simple,Clear,Clear,True,Evidence retrieval,0.8599803920746696,0.9031342567119522,0.7023644035266867,244.05774158602998,0.004456039435709946
PF-P02,PF-D0110,PF-C00290,Simple,Review,Review,True,Evidence retrieval,0.5384438957755602,0.7519390381619864,0.6375600176254927,246.40419613646532,0.005789112958244487
PF-P03,PF-D0111,PF-C00291,Moderate,Clear,Clear,True,Evidence retrieval,0.7203163198054297,0.5814362025370973,0.4368532789248086,246.96964870003717,0.005156546152469154
PF-P04,PF-D0112,PF-C00292,Simple,Review,Review,True,Evidence retrieval,0.8264595870724639,0.8004194686223898,0.5113876880234924,215.32808651688998,0.006396250452974649
PF-P05,PF-D0113,PF-C00293,Simple,Clear,Clear,True,Evidence retrieval,0.7976654951959592,0.7967009059702457,0.7757620395812567,310.05011963648116,0.0051170633338547275
PF-P06,PF-D0114,PF-C00294,Simple,Clear,Clear,True,Evidence retrieval,0.9244491140995166,0.94079536731685,0.7189404857569307,235.55194031881453,0.004484660695847021
PF-P01,PF-D0115,PF-C00295,Simple,Insufficient,Review,False,Evidence retrieval,0.6311496604510639,0.6262392348188354,1.0,185.10877071362444,0.005057232313454689
PF-P02,PF-D0116,PF-C00296,Complex,Clear,Insufficient,False,Evidence retrieval,0.34809764218244227,0.31597115806567533,0.4349770554338199,392.6707438243426,0.0065186643804108265
PF-P03,PF-D0117,PF-C00297,Moderate,Clear,Clear,True,Evidence retrieval,0.6247310426247091,0.6741211716688308,0.7714240007484807,310.6894140178689,0.006101012964634769
PF-P04,PF-D0118,PF-C00298,Moderate,Clear,Clear,True,Evidence retrieval,0.5331305483694796,0.6096758573052904,0.4896537284302276,296.56340996088176,0.006099977942349302
PF-P05,PF-D0119,PF-C00299,Simple,Review,Review,True,Evidence retrieval,0.955651158042545,0.9039966280419152,0.807182083416136,302.24209527685224,0.005672350954772573
PF-P06,PF-D0120,PF-C00300,Simple,Escalate,Escalate,True,Evidence retrieval,0.7030179415273318,0.7354464790567586,0.8697159064332363,289.5401512394892,0.005572096941072604
PF-P01,PF-D0121,PF-C00301,Moderate,Clear,Clear,True,Evidence retrieval,0.3995893677670215,0.4652569753325176,0.5163012420208503,249.20352914749347,0.006074051949454196
PF-P02,PF-D0122,PF-C00302,Simple,Review,Review,True,Evidence retrieval,0.6642534026867034,0.8142594583001675,1.0,286.3240525628458,0.0054480861334790425
PF-P03,PF-D0123,PF-C00303,Simple,Escalate,Escalate,True,Evidence retrieval,0.6856163913559502,0.7465824389788276,0.5009234934537127,214.09888429028473,0.004987938595500992
PF-P04,PF-D0124,PF-C00304,Moderate,Clear,Clear,True,Evidence retrieval,0.619182365358102,0.6747673623379078,0.6287763868247591,393.5919459441382,0.004967511159645417
PF-P05,PF-D0125,PF-C00305,Simple,Escalate,Review,False,Evidence retrieval,0.4586362065158208,0.5730582713125741,0.6557324871430741,254.512437944259,0.006404332537633149
PF-P06,PF-D0126,PF-C00306,Complex,Clear,Review,False,Evidence retrieval,0.5685419306260232,0.5343431934032055,0.5030921671599541,401.5561170611333,0.006351421308744939
PF-P01,PF-D0127,PF-C00307,Simple,Clear,Clear,True,Evidence retrieval,0.7405193806273972,0.742528085289507,0.6590833141160797,316.2136671667362,0.005246285963140954
PF-P02,PF-D0128,PF-C00308,Moderate,Insufficient,Clear,False,Evidence retrieval,0.45781702518049205,0.6299208633502592,0.5494484805314731,304.5527979537366,0.0063447037616252795
PF-P03,PF-D0129,PF-C00309,Moderate,Insufficient,Review,False,Evidence retrieval,0.6366677606292239,0.6238501661175139,0.7121790613786683,325.8456201118046,0.005105198521309473
PF-P04,PF-D0130,PF-C00310,Simple,Clear,Review,False,Evidence retrieval,0.5060220185840444,0.636772048998502,0.52496775998461,216.1276123118399,0.006731370639783844
PF-P05,PF-D0131,PF-C00311,Complex,Insufficient,Insufficient,True,Evidence retrieval,0.31315679405926783,0.4210477076049728,0.5852541124606885,401.8369838863056,0.006497487811633666
PF-P06,PF-D0132,PF-C00312,Simple,Clear,Clear,True,Evidence retrieval,0.6141438813076913,0.6891463198733982,0.8833748715877553,222.99352324077338,0.005416421041207477
PF-P01,PF-D0133,PF-C00313,Complex,Insufficient,Insufficient,True,Evidence retrieval,0.40717185123533584,0.5367847681614926,0.658587086174752,338.4830253856921,0.0068092083003405916
PF-P02,PF-D0134,PF-C00314,Moderate,Review,Review,True,Evidence retrieval,0.8233921204438239,0.8261943068140991,0.8708643962419026,277.10323003058016,0.0051607683689741364
PF-P03,PF-D0135,PF-C00315,Simple,Clear,Clear,True,Evidence retrieval,0.9619728672040135,0.9444650777264613,0.8155312823550175,305.50537468493803,0.00548979110433031
PF-P04,PF-D0136,PF-C00316,Simple,Clear,Review,False,Evidence retrieval,0.7902708725050078,0.7227777943534516,0.8091590154382236,275.85485020635696,0.0044159970894541226
PF-P05,PF-D0137,PF-C00317,Simple,Insufficient,Insufficient,True,Evidence retrieval,0.6636168320444966,0.746100558409743,0.8071875497150032,173.22224045900572,0.005213118957167176
PF-P06,PF-D0138,PF-C00318,Moderate,Clear,Clear,True,Evidence retrieval,0.7788396239475028,0.7090695827860108,0.7749089389817342,325.9101530411135,0.005183422369362786
PF-P01,PF-D0139,PF-C00319,Simple,Escalate,Insufficient,False,Evidence retrieval,0.6216863393017917,0.6011611823295463,0.6094333246170106,285.5379229251138,0.005204404831033745
PF-P02,PF-D0140,PF-C00320,Moderate,Clear,Clear,True,Evidence retrieval,0.8049847886345165,0.753363417604766,0.8119878492347401,313.1827045825231,0.005729688545099354
PF-P03,PF-D0141,PF-C00321,Simple,Insufficient,Escalate,False,Evidence retrieval,0.6698832337625915,0.6853429658319788,0.7589849656138873,135.12634469088712,0.005205063073029727
PF-P04,PF-D0142,PF-C00322,Complex,Review,Clear,False,Evidence retrieval,0.5151415616523866,0.4587413197058664,0.5435080585375553,368.8060879466967,0.007227745705681939
PF-P05,PF-D0143,PF-C00323,Simple,Clear,Clear,True,Evidence retrieval,0.834630309960504,0.7820183054035647,0.8890342612855349,258.46983285700253,0.006624892150473844
PF-P06,PF-D0144,PF-C00324,Moderate,Clear,Clear,True,Evidence retrieval,0.7500774704781314,0.8753166150320542,0.8097594007351318,271.2355678693998,0.005496067092753939
PF-P01,PF-D0145,PF-C00325,Moderate,Insufficient,Insufficient,True,Evidence retrieval,0.7687185584428058,0.8105285967103812,1.0,263.41790407072995,0.004801115198760775
PF-P02,PF-D0146,PF-C00326,Moderate,Insufficient,Insufficient,True,Evidence retrieval,0.6690619291406541,0.6484018964908814,0.7368796004495943,296.86891274131443,0.00645734377152133
PF-P03,PF-D0147,PF-C00327,Complex,Insufficient,Review,False,Evidence retrieval,0.2901458967682456,0.36555210118498266,0.4334249547360052,291.1612923442081,0.006449452349075388
PF-P04,PF-D0148,PF-C00328,Simple,Clear,Clear,True,Evidence retrieval,0.7861865424919378,0.8035205589501031,0.7601308716352564,285.8862479670429,0.004881115105212262
PF-P05,PF-D0149,PF-C00329,Moderate,Escalate,Clear,False,Evidence retrieval,0.4393991209889426,0.5404347683753826,0.3654420242510413,281.69150393638716,0.005613121230445949
PF-P06,PF-D0150,PF-C00330,Simple,Insufficient,Insufficient,True,Evidence retrieval,0.7748459407397851,0.791204020381356,0.7481925482079232,329.72390835177,0.005658535053565641
PF-P01,PF-D0151,PF-C00331,Simple,Clear,Clear,True,Evidence retrieval,0.866063176337782,0.9352301094064269,0.9039518722368887,202.14758806685964,0.006758770900590605
PF-P02,PF-D0152,PF-C00332,Simple,Clear,Clear,True,Evidence retrieval,0.9232573112576354,0.9166312649798339,0.8148338043752985,272.5340800435466,0.0057259321455704814
PF-P03,PF-D0153,PF-C00333,Simple,Review,Review,True,Evidence retrieval,0.9215441404314232,0.9166223484213292,1.0,178.63905743414026,0.005967023911513587
PF-P04,PF-D0154,PF-C00334,Simple,Review,Review,True,Evidence retrieval,0.8774322750474125,0.8591621037153109,1.0,204.40285148324944,0.0051661968836613
PF-P05,PF-D0155,PF-C00335,Simple,Escalate,Clear,False,Evidence retrieval,0.843723817820294,0.7793751136074176,0.7715597557713434,252.95369896453548,0.004925070760376843
PF-P06,PF-D0156,PF-C00336,Moderate,Review,Review,True,Evidence retrieval,0.6350757889069767,0.7230175481469572,0.6338197157142581,228.60922811588787,0.005857736197526305
PF-P01,PF-D0157,PF-C00337,Simple,Clear,Clear,True,Evidence retrieval,0.6793915759222869,0.7662653416468119,0.6738496086723158,284.1652879133635,0.003958164306258949
PF-P02,PF-D0158,PF-C00338,Simple,Review,Review,True,Evidence retrieval,0.8735869631444271,0.8665790734065849,0.8056171614339445,326.963180317737,0.004875362378353782
PF-P03,PF-D0159,PF-C00339,Moderate,Review,Clear,False,Evidence retrieval,0.6134231013587115,0.7073800260562733,0.45927696628366615,296.9069818417972,0.005815574246483365
PF-P04,PF-D0160,PF-C00340,Simple,Review,Review,True,Evidence retrieval,0.5539090219645476,0.7736478906026305,0.8099651564829252,256.83913474798163,0.004761391214431317
PF-P05,PF-D0161,PF-C00341,Simple,Insufficient,Insufficient,True,Evidence retrieval,0.3661098585257099,0.6539081268949571,0.5629042832284153,262.6804725396211,0.005694000501534816
PF-P06,PF-D0162,PF-C00342,Simple,Insufficient,Insufficient,True,Evidence retrieval,0.5727663850123171,0.5929748266889263,0.7137173365724666,262.0836204599438,0.004554283141339573
PF-P01,PF-D0163,PF-C00343,Simple,Review,Review,True,Evidence retrieval,0.8557353701978802,0.7898873978689899,0.6635140071122825,286.0121642664524,0.005905871806386136
PF-P02,PF-D0164,PF-C00344,Simple,Clear,Clear,True,Evidence retrieval,0.8969814339028541,0.9087283231019202,1.0,222.29620104841888,0.005732395897661019
PF-P03,PF-D0165,PF-C00345,Moderate,Review,Review,True,Evidence retrieval,0.5197946105587133,0.793386153940063,0.7919331732181767,286.794745747725,0.005403699106144328
PF-P04,PF-D0166,PF-C00346,Simple,Escalate,Clear,False,Evidence retrieval,0.8004156409199237,0.7328811033370369,0.8802164328002026,276.90925105050366,0.004370482066605245
PF-P05,PF-D0167,PF-C00347,Moderate,Insufficient,Escalate,False,Evidence retrieval,0.4281869409833709,0.32556653047167555,0.3350260950835499,300.61369350493857,0.0055298295557836665
PF-P06,PF-D0168,PF-C00348,Simple,Insufficient,Review,False,Evidence retrieval,0.7703930710902501,0.8127841859104862,0.8399171711290724,319.72199396368393,0.00592571201724187
PF-P01,PF-D0169,PF-C00349,Simple,Review,Review,True,Evidence retrieval,0.7639801541647327,0.7210870947660919,0.8479407452611099,269.7731488656092,0.005207810666079173
PF-P02,PF-D0170,PF-C00350,Moderate,Insufficient,Insufficient,True,Evidence retrieval,0.7025390003000352,0.4629918695903696,0.37720263825517797,191.16471282645182,0.006067249829320023
PF-P03,PF-D0171,PF-C00351,Moderate,Insufficient,Review,False,Evidence retrieval,0.3106576729092015,0.37588278263142016,0.39943449886809,343.6422780469099,0.005534619203360264
PF-P04,PF-D0172,PF-C00352,Moderate,Clear,Insufficient,False,Evidence retrieval,0.48353420954760723,0.54062027296774,0.5804788558865377,287.7768196412617,0.004908316117152968
PF-P05,PF-D0173,PF-C00353,Simple,Review,Review,True,Evidence retrieval,0.6783942045915329,0.7985715190426994,1.0,246.64001593155172,0.005697477560103736
PF-P06,PF-D0174,PF-C00354,Simple,Review,Review,True,Evidence retrieval,0.9424212281066211,0.8920068541200035,0.6987351024134063,246.6691884434315,0.004982066036148978
PF-P01,PF-D0175,PF-C00355,Simple,Review,Review,True,Evidence retrieval,0.8575224677261736,0.8293331569503644,0.994808994296662,298.2800230432068,0.006260396386474475
PF-P02,PF-D0176,PF-C00356,Moderate,Clear,Clear,True,Evidence retrieval,0.5793076008958887,0.6888783871525193,0.8601136237604463,276.56961312863666,0.007379001928902647
PF-P03,PF-D0177,PF-C00357,Simple,Escalate,Clear,False,Evidence retrieval,0.7876207393054384,0.8270155891232095,0.9912069976129756,240.81112185485418,0.004494082178145809
PF-P04,PF-D0178,PF-C00358,Simple,Clear,Clear,True,Evidence retrieval,0.7831821575039553,0.8515224573783636,0.7532075998706195,300.35418031231376,0.004704395942400244
PF-P05,PF-D0179,PF-C00359,Moderate,Clear,Clear,True,Evidence retrieval,0.3504499009554531,0.6695886558284784,0.37072834457146925,363.13407168049383,0.005466913544593119
PF-P06,PF-D0180,PF-C00360,Complex,Clear,Clear,True,Evidence retrieval,0.46927734459329556,0.28683863563890566,0.43971343352957304,263.88319078218063,0.006885323392935525
PF-P01,PF-D0001,PF-C00361,Moderate,Review,Review,True,Evidence retrieval,0.7056945884852924,0.7123447041350883,0.8318798484901045,371.1176743683619,0.0059615550942119
PF-P02,PF-D0002,PF-C00362,Complex,Escalate,Clear,False,Evidence retrieval,0.2036914994814675,0.4346568297640959,0.6344300442128435,321.21984364623955,0.006795885133385511
PF-P03,PF-D0003,PF-C00363,Simple,Clear,Clear,True,Evidence retrieval,0.7069605273184997,0.7562681751950373,0.6592854491218682,260.3505804689524,0.005592204218238592
PF-P04,PF-D0004,PF-C00364,Simple,Insufficient,Insufficient,True,Evidence retrieval,0.5701832898077178,0.6770769297564159,0.5448725362913738,216.31566291525016,0.00548367432093045
PF-P05,PF-D0005,PF-C00365,Simple,Clear,Clear,True,Evidence retrieval,0.8680720460985056,0.775451440557448,0.7579816611136939,210.4520952031818,0.005724050070274742
PF-P06,PF-D0006,PF-C00366,Simple,Review,Review,True,Evidence retrieval,0.9179210801079137,0.9334496544610825,0.9295415763454441,227.4602745998168,0.004943326340758807
PF-P01,PF-D0007,PF-C00367,Simple,Clear,Clear,True,Evidence retrieval,0.8347321788951734,0.8060682771809823,0.5806640019813796,224.34559044644578,0.006988503789912768
PF-P02,PF-D0008,PF-C00368,Simple,Insufficient,Insufficient,True,Evidence retrieval,0.8107376671890514,0.765741101537367,1.0,197.6434005847029,0.005885099201352535
PF-P03,PF-D0009,PF-C00369,Simple,Clear,Review,False,Evidence retrieval,0.8875491326773428,0.6966669484120607,0.6262575314933018,283.43247006719923,0.005452154293902806
PF-P04,PF-D0010,PF-C00370,Moderate,Clear,Clear,True,Evidence retrieval,0.773410216951325,0.7338411974876341,0.8317655347506484,261.933400494496,0.005072216548310688
PF-P05,PF-D0011,PF-C00371,Simple,Escalate,Clear,False,Evidence retrieval,0.4549057690591505,0.7238817356106733,0.7940534972363329,298.1303002525283,0.003783039494180798
PF-P06,PF-D0012,PF-C00372,Simple,Clear,Clear,True,Evidence retrieval,0.47488123868530707,0.6581187050772712,0.6330353504097765,262.16889728124255,0.0056799576173835395
PF-P01,PF-D0013,PF-C00373,Moderate,Escalate,Escalate,True,Evidence retrieval,0.6764937784076583,0.7769638623845587,0.5905342513852704,276.34186481838583,0.006043855301870334
PF-P02,PF-D0014,PF-C00374,Simple,Escalate,Review,False,Evidence retrieval,0.40581604418580247,0.5995310148232429,0.819141228722121,287.09702117181536,0.005212796246402937
PF-P03,PF-D0015,PF-C00375,Simple,Review,Review,True,Evidence retrieval,0.7996661026453702,0.7194636018228402,0.7907496698301839,270.89093652075485,0.005334323470668418
PF-P04,PF-D0016,PF-C00376,Simple,Review,Review,True,Evidence retrieval,0.8192918758745977,0.8480843030821913,0.9191006336438647,292.84090370492345,0.006138684807778583
PF-P05,PF-D0017,PF-C00377,Moderate,Escalate,Review,False,Evidence retrieval,0.6819416927509484,0.7017625153412734,0.6964342230502606,276.21883485565195,0.005428431367228424
PF-P06,PF-D0018,PF-C00378,Simple,Clear,Clear,True,Evidence retrieval,0.6911775029794059,0.8426796995475238,0.717113173164032,298.1325782140101,0.004743021936691336
PF-P01,PF-D0019,PF-C00379,Moderate,Insufficient,Insufficient,True,Evidence retrieval,0.8137601251459528,0.8141447536044287,1.0,298.79051016461506,0.006147463211522551
PF-P02,PF-D0020,PF-C00380,Moderate,Clear,Clear,True,Evidence retrieval,0.6239960283761049,0.7032294555807338,0.6784666982310703,302.0049156060637,0.004974472409315941
PF-P03,PF-D0021,PF-C00381,Simple,Insufficient,Clear,False,Evidence retrieval,0.5066660953343883,0.5245695066472421,0.47838224279531516,226.16534880478997,0.005935109618405897
PF-P04,PF-D0022,PF-C00382,Moderate,Clear,Clear,True,Evidence retrieval,0.7995841889431047,0.782727071632805,0.7992283668686823,255.40847320329337,0.004867002220967414
PF-P05,PF-D0023,PF-C00383,Moderate,Review,Insufficient,False,Evidence retrieval,0.39814981663343385,0.5394814551001297,0.7877883574059236,266.9178167547816,0.0065132280407955
PF-P06,PF-D0024,PF-C00384,Simple,Clear,Clear,True,Evidence retrieval,0.5852912817303277,0.75812335337901,0.8973236232019024,275.37788696155525,0.006202064492587326
PF-P01,PF-D0025,PF-C00385,Moderate,Clear,Clear,True,Evidence retrieval,0.4935248755295817,0.6932248784580421,0.8203798923917273,353.06935470448695,0.006516237066933926
PF-P02,PF-D0026,PF-C00386,Simple,Review,Review,True,Evidence retrieval,0.6792489654594565,0.7203693737132115,0.8060329690093067,165.91174131975094,0.004190964894658209
PF-P03,PF-D0027,PF-C00387,Simple,Clear,Insufficient,False,Evidence retrieval,0.6317910858670714,0.6720973495471251,0.7525525894995525,280.67257437186504,0.005765736336701625
PF-P04,PF-D0028,PF-C00388,Simple,Clear,Insufficient,False,Evidence retrieval,0.49826528653769275,0.4820954540911759,0.7864290937349989,179.4897226912608,0.0061485930087875435
PF-P05,PF-D0029,PF-C00389,Simple,Escalate,Insufficient,False,Evidence retrieval,0.8131119871612719,0.7061527884093078,0.7410415615919363,220.851929762404,0.004406644303437474
PF-P06,PF-D0030,PF-C00390,Simple,Clear,Clear,True,Evidence retrieval,0.5899706164769157,0.7673442972818649,1.0,208.41196407534767,0.005544984182639896
PF-P01,PF-D0031,PF-C00391,Moderate,Clear,Clear,True,Evidence retrieval,0.8428608265578493,0.8568083670694228,0.7803452461127357,214.3629243997368,0.004332708804925879
PF-P02,PF-D0032,PF-C00392,Complex,Review,Clear,False,Evidence retrieval,0.6667048504165155,0.35521640619798583,0.48276319242882376,258.41197589265823,0.006591694504006309
PF-P03,PF-D0033,PF-C00393,Simple,Clear,Clear,True,Evidence retrieval,0.5427794446612796,0.5714454305995682,0.40316578254043495,250.21606968356033,0.005859341545871709
PF-P04,PF-D0034,PF-C00394,Moderate,Review,Clear,False,Evidence retrieval,0.37801932353998347,0.4838185414244084,0.711384181092817,254.00229421274764,0.0044942156115279665
PF-P05,PF-D0035,PF-C00395,Simple,Insufficient,Clear,False,Evidence retrieval,0.5903054103495031,0.7392801433924711,0.9598600138343241,304.1135114249622,0.006030132356973286
